dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,0.600000,8.633333,0.000003,0.001250,0.250000,50.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,-0.250000,-100.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,50.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600000,8.633333,0.000003,0.000000,0.000000,0.000000,0.000000
0.005000,0.600969,8.633333,0.000972,0.193750,38.750000,7750.000000,0.000000
0.005000,0.602347,8.633333,0.002350,0.275625,16.375000,-4475.000000,0.000000
0.005000,0.603859,8.633333,0.003862,0.302500,5.375000,-2200.000000,0.000000
0.005000,0.605513,8.633333,0.005516,0.330625,5.625000,50.000000,0.000000
0.005000,0.607313,8.633333,0.007316,0.360000,5.875000,50.000000,0.000000
0.005000,0.609266,8.633333,0.009269,0.390625,6.125000,50.000000,0.000000
0.005000,0.611378,8.633333,0.011381,0.422500,6.375000,50.000000,0.000000
0.005000,0.613656,8.633333,0.013659,0.455625,6.625000,50.000000,0.000000
0.005000,0.616106,8.633333,0.016109,0.490000,6.875000,50.000000,0.000000
0.005000,0.618734,8.633333,0.018737,0.525625,7.125000,50.000000,0.000000
0.005000,0.621547,8.633333,0.021550,0.562500,7.375000,50.000000,0.000000
0.005000,0.624550,8.633333,0.024553,0.600625,7.625000,50.000000,0.000000
0.005000,0.627750,8.633333,0.027753,0.640000,7.875000,50.000000,0.000000
0.005000,0.631153,8.633333,0.031156,0.680625,8.125000,50.000000,0.000000
0.005000,0.634766,8.633333,0.034769,0.722500,8.375000,50.000000,0.000000
0.005000,0.638594,8.633333,0.038597,0.765625,8.625000,50.000000,0.000000
0.005000,0.642644,8.633333,0.042647,0.810000,8.875000,50.000000,0.000000
0.005000,0.646922,8.633333,0.046925,0.855625,9.125000,50.000000,0.000000
0.005000,0.651434,8.633333,0.051438,0.902500,9.375000,50.000000,0.000000
0.005000,0.656187,8.633333,0.056191,0.950625,9.625000,50.000000,0.000000
0.005000,0.661187,8.633333,0.061191,1.000000,9.875000,50.000000,0.000000
0.005000,0.666441,8.633333,0.066444,1.050625,10.125000,50.000000,0.000000
0.005000,0.671953,8.633333,0.071956,1.102500,10.375000,50.000000,0.000000
0.005000,0.677731,8.633333,0.077734,1.155625,10.625000,50.000000,0.000000
0.005000,0.683781,8.633333,0.083784,1.210000,10.875000,50.000000,0.000000
0.005000,0.690109,8.633333,0.090112,1.265625,11.125000,50.000000,0.000000
0.005000,0.696722,8.633333,0.096725,1.322500,11.375000,50.000000,0.000000
0.005000,0.703625,8.633333,0.103628,1.380625,11.625000,50.000000,0.000000
0.005000,0.710825,8.633333,0.110828,1.440000,11.875000,50.000000,0.000000
0.005000,0.718328,8.633333,0.118331,1.500625,12.125000,50.000000,0.000000
0.005000,0.726141,8.633333,0.126144,1.562500,12.375000,50.000000,0.000000
0.005000,0.734266,8.633333,0.134269,1.625000,12.500000,25.000000,0.000000
0.005000,0.742703,8.633333,0.142706,1.687500,12.500000,-0.000000,0.000000
0.005000,0.751453,8.633333,0.151456,1.750000,12.500000,0.000000,0.000000
0.005000,0.760516,8.633333,0.160519,1.812500,12.500000,0.000000,0.000000
0.005000,0.769891,8.633333,0.169894,1.875000,12.500000,-0.000000,0.000000
0.005000,0.779578,8.633333,0.179581,1.937500,12.500000,0.000000,0.000000
0.005000,0.789578,8.633333,0.189581,2.000000,12.500000,0.000000,0.000000
0.005000,0.799891,8.633333,0.199894,2.062500,12.500000,0.000000,0.000000
0.005000,0.810516,8.633333,0.210519,2.125000,12.500000,-0.000000,0.000000
0.005000,0.821453,8.633333,0.221456,2.187500,12.500000,0.000000,0.000000
0.005000,0.832703,8.633333,0.232706,2.250000,12.500000,0.000000,0.000000
0.005000,0.844266,8.633333,0.244269,2.312500,12.500000,0.000000,0.000000
0.005000,0.856141,8.633333,0.256144,2.375000,12.500000,0.000000,0.000000
0.005000,0.868328,8.633333,0.268331,2.437500,12.500000,-0.000000,0.000000
0.005000,0.880828,8.633333,0.280831,2.500000,12.500000,0.000000,0.000000
0.005000,0.893641,8.633333,0.293644,2.562500,12.500000,0.000000,0.000000
0.005000,0.906766,8.633333,0.306769,2.625000,12.500000,0.000000,0.000000
0.005000,0.920203,8.633333,0.320206,2.687500,12.500000,-0.000000,0.000000
0.005000,0.933953,8.633333,0.333956,2.750000,12.500000,0.000000,0.000000
0.005000,0.948016,8.633333,0.348019,2.812500,12.500000,0.000000,0.000000
0.005000,0.962391,8.633333,0.362394,2.875000,12.500000,0.000000,0.000000
0.005000,0.977078,8.633333,0.377081,2.937500,12.500000,0.000000,0.000000
0.005000,0.992078,8.633333,0.392081,3.000000,12.500000,-0.000000,0.000000
